ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	CROSSIDS
163	stone	HtanHsan	moːw	moːw	m oː w		2-11	4 7 6	AXN	MUW	5	5.M.C 5.U.V 5.W.c	2.0 1.5 0.8	moːw	0	1837	m oː w	1837
164	stone	PangKham	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	14	14.M.C 14.A.V 14.W.c	2.0 1.5 0.8	maːw	0	1838	m aː w	1838
165	stone	ManLoi	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	8	8.M.C 8.A.V 8.W.c	2.0 1.5 0.8	maːw	0	1838	m aː w	1838
166	stone	MengDan	mɛːw	mɛːw	m ɛː w	khan1274	2-11	4 7 6	AXN	MEW	9	9.M.C 9.E.V 9.W.c	2.0 1.5 0.8	mɛːw	0	1838	m ɛː w	1838
167	stone	ChuDongGua	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	3	3.M.C 3.A.V 3.W.c	2.0 1.5 0.8	maːw	0	1838	m aː w	1838
168	stone	XiangZhaiTang	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	16	16.M.C 16.A.V 16.W.c	2.0 1.5 0.8	maːw	0	1837	m aː w	1837
169	stone	PongNuea	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	15	15.M.C 15.A.V 15.W.c	2.0 1.5 0.8	maːw	0	1837	m aː w	1837
170	stone	NyaungGone	maw	maw	m a w		2-11	4 7 6	AXN	MAW	13	13.M.C 13.A.V 13.W.c	2.0 1.5 0.8	maw	0	1839	m a w	1839
171	stone	NoeLae	maw	maw	m a w		2-11	4 7 6	AXN	MAW	12	12.M.C 12.A.V 12.W.c	2.0 1.5 0.8	maw	0	1837	m a w	1837
172	stone	BanPaw	maw	maw	m a w		2-11	4 7 6	AXN	MAW	1	1.M.C 1.A.V 1.W.c	2.0 1.5 0.8	maw	0	1836	m a w	1836
173	stone	ChaYeQing	maːw	maːw	m aː w		2-11	4 7 6	AXN	MAW	2	2.M.C 2.A.V 2.W.c	2.0 1.5 0.8	maːw	0	1837	m aː w	1837
174	stone	GuangKa	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	4	4.M.C 4.A.V 4.W.c	2.0 1.5 0.8	maːw	0	1837	m aː w	1837
175	stone	MangBang	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	7	7.M.C 7.A.V 7.W.c	2.0 1.5 0.8	maːw	0	1837	m aː w	1837
176	stone	NanSang	maːw	maːw	m aː w	ruma1248	2-11	4 7 6	AXN	MAW	11	11.M.C 11.A.V 11.W.c	2.0 1.5 0.8	maːw	0	1837	m aː w	1837
1	sun	NamHsan	saŋiː	saŋiː	s a + ŋ iː		1-1	3 7 9 4 7	AX_AX	SA_NI	10	10.S.C 10.A.V 10._._ 10.N.C 10.I.V	2.0 1.5 0.0 2.0 1.5	sa+ŋiː	0	1853 1854	s a + ŋ iː -	521 1854
2	sun	KhunHawt	saŋiː	saŋiː	s a + ŋ iː		1-1	3 7 9 4 7	AX_AX	SA_NI	6	6.S.C 6.A.V 6._._ 6.N.C 6.I.V	2.0 1.5 0.0 2.0 1.5	sa+ŋiː	0	1853 1854	s a + ŋ iː -	521 1854
3	sun	HtanHsan	saŋiː	saŋiː	s a + ŋ iː		1-1	3 7 9 4 7	AX_AX	SA_NI	5	5.S.C 5.A.V 5._._ 5.N.C 5.I.V	2.0 1.5 0.0 2.0 1.5	sa+ŋiː	0	1853 1854	s a + ŋ iː -	521 1854
4	sun	PangKham	saŋaj	saŋaj	s a + ŋ a j		2-1	3 7 9 4 7 6	AX_AXN	SA_NAJ	14	14.S.C 14.A.V 14._._ 14.N.C 14.A.V 14.J.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+ŋaj	0	1853 1854	s a + ŋ a j	521 1854
5	sun	ManLoi	saŋaj	saŋaj	s a + ŋ a j		2-1	3 7 9 4 7 6	AX_AXN	SA_NAJ	8	8.S.C 8.A.V 8._._ 8.N.C 8.A.V 8.J.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+ŋaj	0	1853 1854	s a + ŋ a j	521 1854
6	sun	MengDan	ŋəj	ŋəj	ŋ ə j	khan1274	2-1	4 7 6	AXN	NEJ	9	9.N.C 9.E.V 9.J.c	2.0 1.5 0.8	ŋəj	0	1854	ŋ ə j	1854
7	sun	ChuDongGua	səŋɔj	səŋɔj	s ə + ŋ ɔ j		2-1	3 7 9 4 7 6	AX_AXN	SE_NUJ	3	3.S.C 3.E.V 3._._ 3.N.C 3.U.V 3.J.c	2.0 1.5 0.0 2.0 1.5 0.8	sə+ŋɔj	0	1853 1854	s ə + ŋ ɔ j	521 1854
8	sun	XiangZhaiTang	saŋɛː	saŋɛː	s a + ŋ ɛː	ruma1248	1-1	3 7 9 4 7	AX_AX	SA_NE	16	16.S.C 16.A.V 16._._ 16.N.C 16.E.V	2.0 1.5 0.0 2.0 1.5	sa+ŋɛː	0	1853 1854	s a + ŋ ɛː -	521 1854
9	sun	PongNuea	saŋɛj	saŋɛj	s a + ŋ ɛ j		2-1	3 7 9 4 7 6	AX_AXN	SA_NEJ	15	15.S.C 15.A.V 15._._ 15.N.C 15.E.V 15.J.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+ŋɛj	0	1853 1854	s a + ŋ ɛ j	521 1854
10	sun	NyaungGone	saŋɛ	saŋɛ	s a + ŋ ɛ		1-1	3 7 9 4 7	AX_AX	SA_NE	13	13.S.C 13.A.V 13._._ 13.N.C 13.E.V	2.0 1.5 0.0 2.0 1.5	sa+ŋɛ	0	1853 1854	s a + ŋ ɛ -	521 1854
11	sun	NoeLae	saŋɛ	saŋɛ	s a + ŋ ɛ		1-1	3 7 9 4 7	AX_AX	SA_NE	12	12.S.C 12.A.V 12._._ 12.N.C 12.E.V	2.0 1.5 0.0 2.0 1.5	sa+ŋɛ	0	1853 1854	s a + ŋ ɛ -	521 1854
12	sun	BanPaw	saŋɛ	saŋɛ	s a + ŋ ɛ		1-1	3 7 9 4 7	AX_AX	SA_NE	1	1.S.C 1.A.V 1._._ 1.N.C 1.E.V	2.0 1.5 0.0 2.0 1.5	sa+ŋɛ	0	1853 1854	s a + ŋ ɛ -	521 1854
13	sun	ChaYeQing	khaŋaj	khaŋaj	kʰ a + ŋ a j		2-1	1 7 9 4 7 6	AX_AXN	KA_NAJ	2	2.K.C 2.A.V 2._._ 2.N.C 2.A.V 2.J.c	2.0 1.5 0.0 2.0 1.5 0.8	kʰa+ŋaj	0	1855 1854	kʰ a + ŋ a j	1855 1854
14	sun	GuangKa	saŋaj	saŋaj	s a + ŋ a j	ruma1248	2-1	3 7 9 4 7 6	AX_AXN	SA_NAJ	4	4.S.C 4.A.V 4._._ 4.N.C 4.A.V 4.J.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+ŋaj	0	1853 1854	s a + ŋ a j	521 1854
15	sun	MangBang	saŋaj	saŋaj	s a + ŋ a j	ruma1248	2-1	3 7 9 4 7 6	AX_AXN	SA_NAJ	7	7.S.C 7.A.V 7._._ 7.N.C 7.A.V 7.J.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+ŋaj	0	1853 1854	s a + ŋ a j	521 1854
16	sun	NanSang	saŋaj	saŋaj	s a + ŋ a j	ruma1248	2-1	3 7 9 4 7 6	AX_AXN	SA_NAJ	11	11.S.C 11.A.V 11._._ 11.N.C 11.A.V 11.J.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+ŋaj	0	1853 1854	s a + ŋ a j	521 1854
353	tail	NamHsan	saɗaː	saɗaː	s a + ɗ aː		1-23	3 7 9 1 7	AX_AX	SA_TA	10	10.S.C 10.A.V 10._._ 10.T.C 10.A.V	2.0 1.5 0.0 2.0 1.5	sa+ɗaː	0	1885 1886	s a + ɗ aː	1885 1886
354	tail	KhunHawt	saɗaː	saɗaː	s a + ɗ aː		1-23	3 7 9 1 7	AX_AX	SA_TA	6	6.S.C 6.A.V 6._._ 6.T.C 6.A.V	2.0 1.5 0.0 2.0 1.5	sa+ɗaː	0	1885 1886	s a + ɗ aː	1885 1886
355	tail	HtanHsan	saɗaː	saɗaː	s a + ɗ aː		1-23	3 7 9 1 7	AX_AX	SA_TA	5	5.S.C 5.A.V 5._._ 5.T.C 5.A.V	2.0 1.5 0.0 2.0 1.5	sa+ɗaː	0	1885 1886	s a + ɗ aː	1885 1886
356	tail	PangKham	saɗaː	saɗaː	s a + ɗ aː		1-23	3 7 9 1 7	AX_AX	SA_TA	14	14.S.C 14.A.V 14._._ 14.T.C 14.A.V	2.0 1.5 0.0 2.0 1.5	sa+ɗaː	0	1885 1886	s a + ɗ aː	1885 1886
357	tail	ManLoi	saɗɛː	saɗɛː	s a + ɗ ɛː		1-23	3 7 9 1 7	AX_AX	SA_TE	8	8.S.C 8.A.V 8._._ 8.T.C 8.E.V	2.0 1.5 0.0 2.0 1.5	sa+ɗɛː	0	1885 1886	s a + ɗ ɛː	1885 1886
358	tail	MengDan	kəɗɛː	kəɗɛː	k ə + ɗ ɛː	khan1274	1-23	1 7 9 1 7	AX_AX	KE_TE	9	9.K.C 9.E.V 9._._ 9.T.C 9.E.V	2.0 1.5 0.0 2.0 1.5	kə+ɗɛː	0	1887 1886	k ə + ɗ ɛː	1810 1886
359	tail	ChuDongGua	sadaː	sadaː	s a + d aː		1-23	3 7 9 1 7	AX_AX	SA_TA	3	3.S.C 3.A.V 3._._ 3.T.C 3.A.V	2.0 1.5 0.0 2.0 1.5	sa+daː	0	1885 1886	s a + d aː	1885 1886
360	tail	XiangZhaiTang	sədaː	sədaː	s ə + d aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SE_TA	16	16.S.C 16.E.V 16._._ 16.T.C 16.A.V	2.0 1.5 0.0 2.0 1.5	sə+daː	0	1885 1886	s ə + d aː	1885 1886
361	tail	PongNuea	sadɛa	sadɛa	s a + d ɛa		1-23	3 7 9 1 7	AX_AX	SA_TE	15	15.S.C 15.A.V 15._._ 15.T.C 15.E.V	2.0 1.5 0.0 2.0 1.5	sa+dɛa	0	1885 1886	s a + d ɛa	1885 1886
362	tail	NyaungGone	sada	sada	s a + d a		1-23	3 7 9 1 7	AX_AX	SA_TA	13	13.S.C 13.A.V 13._._ 13.T.C 13.A.V	2.0 1.5 0.0 2.0 1.5	sa+da	0	1885 1886	s a + d a	1885 1886
363	tail	NoeLae	sada	sada	s a + d a		1-23	3 7 9 1 7	AX_AX	SA_TA	12	12.S.C 12.A.V 12._._ 12.T.C 12.A.V	2.0 1.5 0.0 2.0 1.5	sa+da	0	1885 1886	s a + d a	1885 1886
364	tail	BanPaw	sada	sada	s a + d a		1-23	3 7 9 1 7	AX_AX	SA_TA	1	1.S.C 1.A.V 1._._ 1.T.C 1.A.V	2.0 1.5 0.0 2.0 1.5	sa+da	0	1885 1886	s a + d a	1885 1886
365	tail	ChaYeQing	khaɗaː	khaɗaː	kʰ a + ɗ aː		1-23	1 7 9 1 7	AX_AX	KA_TA	2	2.K.C 2.A.V 2._._ 2.T.C 2.A.V	2.0 1.5 0.0 2.0 1.5	kʰa+ɗaː	0	1887 1886	kʰ a + ɗ aː	1810 1886
366	tail	GuangKa	sataː	sataː	s a + t aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SA_TA	4	4.S.C 4.A.V 4._._ 4.T.C 4.A.V	2.0 1.5 0.0 2.0 1.5	sa+taː	0	1885 1886	s a + t aː	1885 1886
367	tail	MangBang	sataː	sataː	s a + t aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SA_TA	7	7.S.C 7.A.V 7._._ 7.T.C 7.A.V	2.0 1.5 0.0 2.0 1.5	sa+taː	0	1885 1886	s a + t aː	1885 1886
368	tail	NanSang	sataː	sataː	s a + t aː	ruma1248	1-23	3 7 9 1 7	AX_AX	SA_TA	11	11.S.C 11.A.V 11._._ 11.T.C 11.A.V	2.0 1.5 0.0 2.0 1.5	sa+taː	0	1885 1886	s a + t aː	1885 1886
1411	this	NamHsan	haɁɨː	haɁɨː	h a + ʔ ɨː		1-90	3 7 9 1 7	AX_AX	HA_HI	10	10.H.C 10.A.V 10._._ 10.H.C 10.I.V	2.0 1.5 0.0 2.0 1.5	ha+ʔɨː	0	1919 1921	h a - - + ʔ ɨː	1919 1921
1412	this	KhunHawt	Ɂanin	Ɂanin	ʔ a + n i n		2-90	1 7 9 4 7 4	AX_AXN	HA_NIN	6	6.H.C 6.A.V 6._._ 6.N.C 6.I.V 6.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+nin	0	1919 1918	ʔ a - - + n i n	1919 1918
1413	this	HtanHsan	Ɂanin	Ɂanin	ʔ a + n i n		2-90	1 7 9 4 7 4	AX_AXN	HA_NIN	5	5.H.C 5.A.V 5._._ 5.N.C 5.I.V 5.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+nin	0	1919 1918	ʔ a - - + n i n	1919 1918
1414	this	PangKham	niː	niː	n iː		3-90	4 7	AX	NI	14	14.N.C 14.I.V	2.0 1.5	niː	0	1918	n iː -	1918
1415	this	ManLoi	naŋɁɨː	naŋɁɨː	n a ŋ + ʔ ɨː		4-90	4 7 4 9 1 7	AXN_AX	NAN_HI	8	8.N.C 8.A.V 8.N.c 8._._ 8.H.C 8.I.V	2.0 1.5 0.8 0.0 2.0 1.5	naŋ+ʔɨː	0	1918 1919	n a ŋ + ʔ ɨː - -	1918 1919
1416	this	MengDan	ɗuʔɯː	ɗuʔɯː	ɗ u + ʔ ɯː	khan1274	4-90	1 7 9 1 7	AX_AX	TY_HI	9	9.T.C 9.Y.V 9._._ 9.H.C 9.I.V	2.0 1.5 0.0 2.0 1.5	ɗu+ʔɯː	0	1920 1919	ɗ u + ʔ ɯː - -	1920 1919
1417	this	ChuDongGua	ha?ɨ	ha?ɨ	h a ʔ ɨ		4-90	3 7 1 7	AXBZ	HAHI	3	3.H.C 3.A.V 3.H.C 3.I.V	2.0 1.5 1.75 0.8	haʔɨ	0	1919	h a ʔ ɨ	1919
1418	this	XiangZhaiTang	Ɂaniː	Ɂaniː	ʔ a + n iː	ruma1248	3-90	1 7 9 4 7	AX_AX	HA_NI	16	16.H.C 16.A.V 16._._ 16.N.C 16.I.V	2.0 1.5 0.0 2.0 1.5	ʔa+niː	0	1919 1918	ʔ a - - + n iː -	1919 1918
1419	this	PongNuea	nɨj	nɨj	n ɨ j		4-90	4 7 6	AXN	NIJ	15	15.N.C 15.I.V 15.J.c	2.0 1.5 0.8	nɨj	0	1918	n ɨ j	1918
1420	this	NyaungGone	ni	ni	n i		3-90	4 7	AX	NI	13	13.N.C 13.I.V	2.0 1.5	ni	0	1918	n i -	1918
1421	this	NoeLae	ni	ni	n i		3-90	4 7	AX	NI	12	12.N.C 12.I.V	2.0 1.5	ni	0	1918	n i -	1918
1422	this	BanPaw	nɨj	nɨj	n ɨ j		4-90	4 7 6	AXN	NIJ	1	1.N.C 1.I.V 1.J.c	2.0 1.5 0.8	nɨj	0	1918	n ɨ j	1918
1423	this	ChaYeQing	ʔanin	ʔanin	ʔ a + n i n		2-90	1 7 9 4 7 4	AX_AXN	HA_NIN	2	2.H.C 2.A.V 2._._ 2.N.C 2.I.V 2.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+nin	0	1919 1918	ʔ a - - + n i n	1919 1918
1424	this	GuangKa	niː	niː	n iː	ruma1248	3-90	4 7	AX	NI	4	4.N.C 4.I.V	2.0 1.5	niː	0	1918	n iː -	1918
1425	this	MangBang	Ɂaniː	Ɂaniː	ʔ a + n iː	ruma1248	3-90	1 7 9 4 7	AX_AX	HA_NI	7	7.H.C 7.A.V 7._._ 7.N.C 7.I.V	2.0 1.5 0.0 2.0 1.5	ʔa+niː	0	1919 1918	ʔ a - - + n iː -	1919 1918
1426	this	NanSang	Ɂani	Ɂani	ʔ a + n i	ruma1248	3-90	1 7 9 4 7	AX_AX	HA_NI	11	11.H.C 11.A.V 11._._ 11.N.C 11.I.V	2.0 1.5 0.0 2.0 1.5	ʔa+ni	0	1919 1918	ʔ a - - + n i -	1919 1918
1270	three	NamHsan	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	10	10.H.C 10.Y.V 10.J.c	2.0 1.5 0.8	ʔuaj	0	1944	ʔ ua j	1944
1271	three	KhunHawt	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	6	6.H.C 6.Y.V 6.J.c	2.0 1.5 0.8	ʔuaj	0	1944	ʔ ua j	1944
1272	three	HtanHsan	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	5	5.H.C 5.Y.V 5.J.c	2.0 1.5 0.8	ʔuaj	0	1944	ʔ ua j	1944
1273	three	PangKham	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	14	14.H.C 14.Y.V 14.J.c	2.0 1.5 0.8	ʔuaj	0	1944	ʔ ua j	1944
1274	three	ManLoi	Ɂuaj	Ɂuaj	ʔ ua j		1-81	1 7 6	AXN	HYJ	8	8.H.C 8.Y.V 8.J.c	2.0 1.5 0.8	ʔuaj	0	1944	ʔ ua j	1944
1275	three	MengDan	ʔoj	ʔoj	ʔ o j	khan1274	2-81	1 7 6	AXN	HUJ	9	9.H.C 9.U.V 9.J.c	2.0 1.5 0.8	ʔoj	0	1944	ʔ o j	1944
1276	three	ChuDongGua	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	3	3.H.C 3.U.V 3.J.c	2.0 1.5 0.8	ʔoj	0	1944	ʔ o j	1944
1277	three	XiangZhaiTang	Ɂoːj	Ɂoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	16	16.H.C 16.U.V 16.J.c	2.0 1.5 0.8	ʔoːj	0	1944	ʔ oː j	1944
1278	three	PongNuea	Ɂoːj	Ɂoːj	ʔ oː j		2-81	1 7 6	AXN	HUJ	15	15.H.C 15.U.V 15.J.c	2.0 1.5 0.8	ʔoːj	0	1944	ʔ oː j	1944
1279	three	NyaungGone	ʔoj	ʔoj	ʔ o j		2-81	1 7 6	AXN	HUJ	13	13.H.C 13.U.V 13.J.c	2.0 1.5 0.8	ʔoj	0	1944	ʔ o j	1944
1280	three	NoeLae	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	12	12.H.C 12.U.V 12.J.c	2.0 1.5 0.8	ʔoj	0	1944	ʔ o j	1944
1281	three	BanPaw	Ɂoj	Ɂoj	ʔ o j		2-81	1 7 6	AXN	HUJ	1	1.H.C 1.U.V 1.J.c	2.0 1.5 0.8	ʔoj	0	1944	ʔ o j	1944
1282	three	ChaYeQing	ʔoːj	ʔoːj	ʔ oː j		2-81	1 7 6	AXN	HUJ	2	2.H.C 2.U.V 2.J.c	2.0 1.5 0.8	ʔoːj	0	1944	ʔ oː j	1944
1283	three	GuangKa	ʔoːj	ʔoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	4	4.H.C 4.U.V 4.J.c	2.0 1.5 0.8	ʔoːj	0	1944	ʔ oː j	1944
1284	three	MangBang	ʔoːj	ʔoːj	ʔ oː j	ruma1248	2-81	1 7 6	AXN	HUJ	7	7.H.C 7.U.V 7.J.c	2.0 1.5 0.8	ʔoːj	0	1944	ʔ oː j	1944
1285	three	NanSang	Ɂoj	Ɂoj	ʔ o j	ruma1248	2-81	1 7 6	AXN	HUJ	11	11.H.C 11.U.V 11.J.c	2.0 1.5 0.8	ʔoj	0	1944	ʔ o j	1944
561	tongue	NamHsan	kәrɗaɁ	kәrɗaɁ	k ə r + ɗ a ʔ		1-36	1 7 5 9 1 7 1	AXN_AXN	KER_TAH	10	10.K.C 10.E.V 10.R.c 10._._ 10.T.C 10.A.V 10.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kər+ɗaʔ	0	1963 1962	k ə r + ɗ a ʔ	740 1962
562	tongue	KhunHawt	kәrɗaɁ	kәrɗaɁ	k ə r + ɗ a ʔ		1-36	1 7 5 9 1 7 1	AXN_AXN	KER_TAH	6	6.K.C 6.E.V 6.R.c 6._._ 6.T.C 6.A.V 6.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kər+ɗaʔ	0	1963 1962	k ə r + ɗ a ʔ	740 1962
563	tongue	HtanHsan	kәrɗaɁ	kәrɗaɁ	k ə r + ɗ a ʔ		1-36	1 7 5 9 1 7 1	AXN_AXN	KER_TAH	5	5.K.C 5.E.V 5.R.c 5._._ 5.T.C 5.A.V 5.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kər+ɗaʔ	0	1963 1962	k ə r + ɗ a ʔ	740 1962
564	tongue	PangKham	kaɗaɁ	kaɗaɁ	k a + ɗ a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	14	14.K.C 14.A.V 14._._ 14.T.C 14.A.V 14.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+ɗaʔ	0	1963 1962	k a - + ɗ a ʔ	740 1962
565	tongue	ManLoi	kaɗaɁ	kaɗaɁ	k a + ɗ a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	8	8.K.C 8.A.V 8._._ 8.T.C 8.A.V 8.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+ɗaʔ	0	1963 1962	k a - + ɗ a ʔ	740 1962
566	tongue	MengDan	kədɛʔ	kədɛʔ	k ə + d ɛ ʔ	khan1274	1-36	1 7 9 1 7 1	AX_AXN	KE_TEH	9	9.K.C 9.E.V 9._._ 9.T.C 9.E.V 9.H.c	2.0 1.5 0.0 2.0 1.5 0.8	kə+dɛʔ	0	1963 1962	k ə - + d ɛ ʔ	740 1962
567	tongue	ChuDongGua	kaɗaʔ	kaɗaʔ	k a + ɗ a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	3	3.K.C 3.A.V 3._._ 3.T.C 3.A.V 3.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+ɗaʔ	0	1963 1962	k a - + ɗ a ʔ	740 1962
568	tongue	XiangZhaiTang	sɨdaʔ	sɨdaʔ	s ɨ + d a ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SI_TAH	16	16.S.C 16.I.V 16._._ 16.T.C 16.A.V 16.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sɨ+daʔ	0	1961 1962	s ɨ + d a ʔ	1961 1962
569	tongue	PongNuea	sadaɁ	sadaɁ	s a + d a ʔ		1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	15	15.S.C 15.A.V 15._._ 15.T.C 15.A.V 15.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+daʔ	0	1961 1962	s a + d a ʔ	1961 1962
570	tongue	NyaungGone	sadăʔ	sadăʔ	s a + d ă ʔ		1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	13	13.S.C 13.A.V 13._._ 13.T.C 13.A.V 13.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+dăʔ	0	1961 1962	s a + d ă ʔ	1961 1962
571	tongue	NoeLae	sadăɁ	sadăɁ	s a + d ă ʔ		1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	12	12.S.C 12.A.V 12._._ 12.T.C 12.A.V 12.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+dăʔ	0	1961 1962	s a + d ă ʔ	1961 1962
572	tongue	BanPaw	sɨdăʔ	sɨdăʔ	s ɨ + d ă ʔ		1-36	3 7 9 1 7 1	AX_AXN	SI_TAH	1	1.S.C 1.I.V 1._._ 1.T.C 1.A.V 1.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sɨ+dăʔ	0	1961 1962	s ɨ + d ă ʔ	1961 1962
573	tongue	ChaYeQing	khadaʔ	khadaʔ	kʰ a + d a ʔ		1-36	1 7 9 1 7 1	AX_AXN	KA_TAH	2	2.K.C 2.A.V 2._._ 2.T.C 2.A.V 2.H.c	2.0 1.5 0.0 2.0 1.5 0.8	kʰa+daʔ	0	1963 1962	kʰ a - + d a ʔ	740 1962
574	tongue	GuangKa	sataɁ	sataɁ	s a + t a ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	4	4.S.C 4.A.V 4._._ 4.T.C 4.A.V 4.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+taʔ	0	1961 1962	s a + t a ʔ	1961 1962
575	tongue	MangBang	sətaːɁ	sətaːɁ	s ə + t aː ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SE_TAH	7	7.S.C 7.E.V 7._._ 7.T.C 7.A.V 7.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sə+taːʔ	0	1961 1962	s ə + t aː ʔ	1961 1962
576	tongue	NanSang	sataɁ	sataɁ	s a + t a ʔ	ruma1248	1-36	3 7 9 1 7 1	AX_AXN	SA_TAH	11	11.S.C 11.A.V 11._._ 11.T.C 11.A.V 11.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+taʔ	0	1961 1962	s a + t a ʔ	1961 1962
577	tooth	NamHsan	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	10	10.R.C 10.A.V 10.N.c	2.0 1.5 0.8	r̥aːŋ	0	1994	r̥ aː ŋ	1994
578	tooth	KhunHawt	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	6	6.R.C 6.A.V 6.N.c	2.0 1.5 0.8	r̥aːŋ	0	1994	r̥ aː ŋ	1994
579	tooth	HtanHsan	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	5	5.R.C 5.A.V 5.N.c	2.0 1.5 0.8	r̥aːŋ	0	1994	r̥ aː ŋ	1994
580	tooth	PangKham	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	14	14.R.C 14.A.V 14.N.c	2.0 1.5 0.8	r̥aːŋ	0	1994	r̥ aː ŋ	1994
581	tooth	ManLoi	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	8	8.R.C 8.A.V 8.N.c	2.0 1.5 0.8	r̥aːŋ	0	1994	r̥ aː ŋ	1994
582	tooth	MengDan	r̥ɛːŋ	r̥ɛːŋ	r̥ ɛː ŋ	khan1274	1-37	5 7 4	AXN	REN	9	9.R.C 9.E.V 9.N.c	2.0 1.5 0.8	r̥ɛːŋ	0	1994	r̥ ɛː ŋ	1994
583	tooth	ChuDongGua	ʂaːŋ	ʂaːŋ	ʂ aː ŋ		1-37	3 7 4	AXN	SAN	3	3.S.C 3.A.V 3.N.c	2.0 1.5 0.8	ʂaːŋ	0	1994	ʂ aː ŋ	1994
584	tooth	XiangZhaiTang	r̥aːŋ	r̥aːŋ	r̥ aː ŋ	ruma1248	1-37	5 7 4	AXN	RAN	16	16.R.C 16.A.V 16.N.c	2.0 1.5 0.8	r̥aːŋ	0	1994	r̥ aː ŋ	1994
585	tooth	PongNuea	r̥aːŋ	r̥aːŋ	r̥ aː ŋ		1-37	5 7 4	AXN	RAN	15	15.R.C 15.A.V 15.N.c	2.0 1.5 0.8	r̥aːŋ	0	1994	r̥ aː ŋ	1994
586	tooth	NyaungGone	r̥ak	r̥ak	r̥ a k		1-37	5 7 1	AXN	RAK	13	13.R.C 13.A.V 13.K.c	2.0 1.5 0.8	r̥ak	0	1994	r̥ a k	1994
