ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
523	nose	NoeLae	ɡoŋmuh	ɡoŋmuh	g o ŋ + m u h		1-33	1 7 4 9 4 7 3	AXN_AXN	KUN_MYH	12	12.K.C 12.U.V 12.N.c 12._._ 12.M.C 12.Y.V 12.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	goŋ+muh	0	1351 1352	g o ŋ + m u - h
524	nose	BanPaw	ɡuŋmuh	ɡuŋmuh	g u ŋ + m u h		1-33	1 7 4 9 4 7 3	AXN_AXN	KYN_MYH	1	1.K.C 1.Y.V 1.N.c 1._._ 1.M.C 1.Y.V 1.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	guŋ+muh	0	1351 1352	g u ŋ + m u - h
525	nose	ChaYeQing	kadoŋmuh	kadoŋmuh	k a + d o ŋ + m u h		1-33	1 7 9 1 7 4 9 4 7 3	AX_AXN_AXN	KA_TUN_MYH	2	2.K.C 2.A.V 2._._ 2.T.C 2.U.V 2.N.c 2._._ 2.M.C 2.Y.V 2.H.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	ka+doŋ+muh	0	1353 1354 1352	k a + d o ŋ + m u - h
526	nose	GuangKa	kaduŋ muh	kaduŋ muh	k a + d u ŋ + m u h	ruma1248	1-33	1 7 9 1 7 4 9 4 7 3	AX_AXN_AXN	KA_TYN_MYH	4	4.K.C 4.A.V 4._._ 4.T.C 4.Y.V 4.N.c 4._._ 4.M.C 4.Y.V 4.H.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	ka+duŋ+muh	0	1353 1354 1352	k a + d u ŋ + m u - h
527	nose	MangBang	kadɔŋ muh	kadɔŋ muh	k a + d ɔ ŋ + m u h	ruma1248	1-33	1 7 9 1 7 4 9 4 7 3	AX_AXN_AXN	KA_TUN_MYH	7	7.K.C 7.A.V 7._._ 7.T.C 7.U.V 7.N.c 7._._ 7.M.C 7.Y.V 7.H.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	ka+dɔŋ+muh	0	1353 1354 1352	k a + d ɔ ŋ + m u - h
528	nose	NanSang	kaduŋmuh	kaduŋmuh	k a + d u ŋ + m u h	ruma1248	1-33	1 7 9 1 7 4 9 4 7 3	AX_AXN_AXN	KA_TYN_MYH	11	11.K.C 11.A.V 11._._ 11.T.C 11.Y.V 11.N.c 11._._ 11.M.C 11.Y.V 11.H.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	ka+duŋ+muh	0	1353 1354 1352	k a + d u ŋ + m u - h
1475	old-aged	NamHsan	konʨhaː	konʨhaː	k o n + ʨʰ aː		1-94	1 7 4 9 2 7	AXN_AX	KUN_CA	10	10.K.C 10.U.V 10.N.c 10._._ 10.C.C 10.A.V	2.0 1.5 0.8 0.0 2.0 1.5	kon+ʨʰaː	0	1387 1390	k o n + ʨʰ aː
1476	old-aged	KhunHawt	paɁaːn	paɁaːn	p a + ʔ aː n		2-94	1 7 9 1 7 4	AX_AXN	PA_HAN	6	6.P.C 6.A.V 6._._ 6.H.C 6.A.V 6.N.c	2.0 1.5 0.0 2.0 1.5 0.8	pa+ʔaːn	0	1388 1389	p a + ʔ aː n
1477	old-aged	HtanHsan	pәɁaːn	pәɁaːn	p ə + ʔ aː n		2-94	1 7 9 1 7 4	AX_AXN	PE_HAN	5	5.P.C 5.E.V 5._._ 5.H.C 5.A.V 5.N.c	2.0 1.5 0.0 2.0 1.5 0.8	pə+ʔaːn	0	1388 1389	p ə + ʔ aː n
1478	old-aged	PangKham	kat	kat	k a t		3-94	1 7 1	AXN	KAT	14	14.K.C 14.A.V 14.T.c	2.0 1.5 0.8	kat	0	1387	k a t
1479	old-aged	ManLoi	kaɁ	kaɁ	k a ʔ		3-94	1 7 1	AXN	KAH	8	8.K.C 8.A.V 8.H.c	2.0 1.5 0.8	kaʔ	0	1387	k a ʔ
1480	old-aged	MengDan	kɛt	kɛt	k ɛ t	khan1274	3-94	1 7 1	AXN	KET	9	9.K.C 9.E.V 9.T.c	2.0 1.5 0.8	kɛt	0	1387	k ɛ t
1481	old-aged	ChuDongGua	ɡat	ɡat	g a t		3-94	1 7 1	AXN	KAT	3	3.K.C 3.A.V 3.T.c	2.0 1.5 0.8	gat	0	1387	g a t
1482	old-aged	XiangZhaiTang	kat	kat	k a t	ruma1248	3-94	1 7 1	AXN	KAT	16	16.K.C 16.A.V 16.T.c	2.0 1.5 0.8	kat	0	1387	k a t
1483	old-aged	PongNuea	kat	kat	k a t		3-94	1 7 1	AXN	KAT	15	15.K.C 15.A.V 15.T.c	2.0 1.5 0.8	kat	0	1387	k a t
1484	old-aged	NyaungGone	kăt	kăt	k ă t		3-94	1 7 1	AXN	KAT	13	13.K.C 13.A.V 13.T.c	2.0 1.5 0.8	kăt	0	1387	k ă t
1485	old-aged	NoeLae	kăt	kăt	k ă t		3-94	1 7 1	AXN	KAT	12	12.K.C 12.A.V 12.T.c	2.0 1.5 0.8	kăt	0	1387	k ă t
1486	old-aged	BanPaw	kăt	kăt	k ă t		3-94	1 7 1	AXN	KAT	1	1.K.C 1.A.V 1.T.c	2.0 1.5 0.8	kăt	0	1387	k ă t
1487	old-aged	ChaYeQing	ɡɔʔ	ɡɔʔ	g ɔ ʔ		4-94	1 7 1	AXN	KUH	2	2.K.C 2.U.V 2.H.c	2.0 1.5 0.8	gɔʔ	0	1387	g ɔ ʔ
1488	old-aged	GuangKa	ɡɔːʔ	ɡɔːʔ	g ɔː ʔ	ruma1248	4-94	1 7 1	AXN	KUH	4	4.K.C 4.U.V 4.H.c	2.0 1.5 0.8	gɔːʔ	0	1387	g ɔː ʔ
1489	old-aged	MangBang	ɡɔːʔ	ɡɔːʔ	g ɔː ʔ	ruma1248	4-94	1 7 1	AXN	KUH	7	7.K.C 7.U.V 7.H.c	2.0 1.5 0.8	gɔːʔ	0	1387	g ɔː ʔ
1490	old-aged	NanSang	ɡɔɁ	ɡɔɁ	g ɔ ʔ	ruma1248	4-94	1 7 1	AXN	KUH	11	11.K.C 11.U.V 11.H.c	2.0 1.5 0.8	gɔʔ	0	1387	g ɔ ʔ
1236	one	NamHsan	Ɂur	Ɂur	ʔ u r		1-79	1 7 5	AXN	HYR	10	10.H.C 10.Y.V 10.R.c	2.0 1.5 0.8	ʔur	0	1407	ʔ u r
1237	one	KhunHawt	Ɂuː	Ɂuː	ʔ uː		2-79	1 7	AX	HY	6	6.H.C 6.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1238	one	HtanHsan	Ɂu:	Ɂu:	ʔ uː		2-79	1 7	AX	HY	5	5.H.C 5.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1239	one	PangKham	Ɂuː	Ɂuː	ʔ uː		2-79	1 7	AX	HY	14	14.H.C 14.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1240	one	ManLoi	Ɂuː	Ɂuː	ʔ uː		2-79	1 7	AX	HY	8	8.H.C 8.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1241	one	MengDan	luʔ	luʔ	l u ʔ	khan1274	2-79	5 7 1	AXN	LYH	9	9.L.C 9.Y.V 9.H.c	2.0 1.5 0.8	luʔ	0	1408	l u - ʔ
1242	one	ChuDongGua	Ɂuː	Ɂuː	ʔ uː		2-79	1 7	AX	HY	3	3.H.C 3.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1243	one	XiangZhaiTang	Ɂuː, l̥ejh	Ɂuː	ʔ uː	ruma1248	2-79	1 7	AX	HY	16	16.H.C 16.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1244	one	PongNuea	lәih	lәih	l ə i h		3-79	5 7 7 3	AXYN	LEIH	15	15.L.C 15.E.V 15.I.V 15.H.c	2.0 1.5 1.3 0.8	ləih	0	1408	l ə i h
1245	one	NyaungGone	ʔu, l̥eih	ʔu	ʔ u		2-79	1 7	AX	HY	13	13.H.C 13.Y.V	2.0 1.5	ʔu	0	1407	ʔ u -
1246	one	NoeLae	Ɂu, l̥eih	Ɂu	ʔ u		2-79	1 7	AX	HY	12	12.H.C 12.Y.V	2.0 1.5	ʔu	0	1407	ʔ u -
1247	one	NoeLae	Ɂu, l̥eih	l̥eih	l̥ ei h		2-79	5 7 3	AXN	LEH	12	12.L.C 12.E.V 12.H.c	2.0 1.5 0.8	l̥eih	0	1408	l̥ ei - h
1248	one	BanPaw	Ɂu, l̥eih	Ɂu	ʔ u		2-79	1 7	AX	HY	1	1.H.C 1.Y.V	2.0 1.5	ʔu	0	1407	ʔ u -
1249	one	BanPaw	Ɂu, l̥eih	l̥eih	l̥ ei h		2-79	5 7 3	AXN	LEH	1	1.L.C 1.E.V 1.H.c	2.0 1.5 0.8	l̥eih	0	1408	l̥ ei - h
1250	one	ChaYeQing	ʔuː	ʔuː	ʔ uː		2-79	1 7	AX	HY	2	2.H.C 2.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1251	one	GuangKa	Ɂuː	Ɂuː	ʔ uː	ruma1248	2-79	1 7	AX	HY	4	4.H.C 4.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1252	one	MangBang	Ɂuː	Ɂuː	ʔ uː	ruma1248	2-79	1 7	AX	HY	7	7.H.C 7.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
1253	one	NanSang	Ɂuː	Ɂuː	ʔ uː	ruma1248	2-79	1 7	AX	HY	11	11.H.C 11.Y.V	2.0 1.5	ʔuː	0	1407	ʔ uː -
761	person, human	NamHsan	biː	biː	b iː		1-49	1 7	AX	PI	10	10.P.C 10.I.V	2.0 1.5	biː	0	1428	b iː
762	person, human	KhunHawt	ɓi:	ɓi:	ɓ iː		1-49	1 7	AX	PI	6	6.P.C 6.I.V	2.0 1.5	ɓiː	0	1428	ɓ iː
763	person, human	HtanHsan	ɓi	ɓi	ɓ i		1-49	1 7	AX	PI	5	5.P.C 5.I.V	2.0 1.5	ɓi	0	1428	ɓ i
764	person, human	PangKham	duʔiː	duʔiː	d u + ʔ iː		1-49	1 7 9 1 7	AX_AX	TY_HI	14	14.T.C 14.Y.V 14._._ 14.H.C 14.I.V	2.0 1.5 0.0 2.0 1.5	du+ʔiː	0	1426 1427	d u + ʔ iː -
765	person, human	ManLoi	ɗuʔiː	ɗuʔiː	ɗ u + ʔ iː		1-49	1 7 9 1 7	AX_AX	TY_HI	8	8.T.C 8.Y.V 8._._ 8.H.C 8.I.V	2.0 1.5 0.0 2.0 1.5	ɗu+ʔiː	0	1426 1427	ɗ u + ʔ iː -
766	person, human	MengDan	duʔiː	duʔiː	d u + ʔ iː	khan1274	1-49	1 7 9 1 7	AX_AX	TY_HI	9	9.T.C 9.Y.V 9._._ 9.H.C 9.I.V	2.0 1.5 0.0 2.0 1.5	du+ʔiː	0	1426 1427	d u + ʔ iː -
767	person, human	ChuDongGua	duʔiː	duʔiː	d u + ʔ iː		1-49	1 7 9 1 7	AX_AX	TY_HI	3	3.T.C 3.Y.V 3._._ 3.H.C 3.I.V	2.0 1.5 0.0 2.0 1.5	du+ʔiː	0	1426 1427	d u + ʔ iː -
768	person, human	XiangZhaiTang	naɁuj	naɁuj	n a + ʔ u j	ruma1248	2-49	4 7 9 1 7 6	AX_AXN	NA_HYJ	16	16.N.C 16.A.V 16._._ 16.H.C 16.Y.V 16.J.c	2.0 1.5 0.0 2.0 1.5 0.8	na+ʔuj	0	1429 1427	n a + ʔ u j
769	person, human	PongNuea	duvɨj	duvɨj	d u + v ɨ j		3-49	1 7 9 3 7 6	AX_AXN	TY_BIJ	15	15.T.C 15.Y.V 15._._ 15.B.C 15.I.V 15.J.c	2.0 1.5 0.0 2.0 1.5 0.8	du+vɨj	0	1426 1427	d u + v ɨ j
770	person, human	NyaungGone	ʔi, duʔi	ʔi	ʔ i		1-49	1 7	AX	HI	13	13.H.C 13.I.V	2.0 1.5	ʔi	0	1427	ʔ i -
771	person, human	NoeLae	duɁi	duɁi	d u + ʔ i		1-49	1 7 9 1 7	AX_AX	TY_HI	12	12.T.C 12.Y.V 12._._ 12.H.C 12.I.V	2.0 1.5 0.0 2.0 1.5	du+ʔi	0	1426 1427	d u + ʔ i -
772	person, human	BanPaw	duɁɨj	duɁɨj	d u + ʔ ɨ j		2-49	1 7 9 1 7 6	AX_AXN	TY_HIJ	1	1.T.C 1.Y.V 1._._ 1.H.C 1.I.V 1.J.c	2.0 1.5 0.0 2.0 1.5 0.8	du+ʔɨj	0	1426 1427	d u + ʔ ɨ j
773	person, human	ChaYeQing	duʔuj	duʔuj	d u + ʔ u j		2-49	1 7 9 1 7 6	AX_AXN	TY_HYJ	2	2.T.C 2.Y.V 2._._ 2.H.C 2.Y.V 2.J.c	2.0 1.5 0.0 2.0 1.5 0.8	du+ʔuj	0	1426 1427	d u + ʔ u j
774	person, human	GuangKa	taɁiː	taɁiː	t a + ʔ iː	ruma1248	1-49	1 7 9 1 7	AX_AX	TA_HI	4	4.T.C 4.A.V 4._._ 4.H.C 4.I.V	2.0 1.5 0.0 2.0 1.5	ta+ʔiː	0	1426 1427	t a + ʔ iː -
775	person, human	MangBang	taɁiː	taɁiː	t a + ʔ iː	ruma1248	1-49	1 7 9 1 7	AX_AX	TA_HI	7	7.T.C 7.A.V 7._._ 7.H.C 7.I.V	2.0 1.5 0.0 2.0 1.5	ta+ʔiː	0	1426 1427	t a + ʔ iː -
776	person, human	NanSang	taɁiː	taɁiː	t a + ʔ iː	ruma1248	1-49	1 7 9 1 7	AX_AX	TA_HI	11	11.T.C 11.A.V 11._._ 11.H.C 11.I.V	2.0 1.5 0.0 2.0 1.5	ta+ʔiː	0	1426 1427	t a + ʔ iː -
65	rain	NamHsan	ʨuŋ	ʨuŋ	tɕ u ŋ		1-5	2 7 4	AXN	CYN	10	10.C.C 10.Y.V 10.N.c	2.0 1.5 0.8	tɕuŋ	0	1456	tɕ u ŋ
66	rain	KhunHawt	ʥoŋ	ʥoŋ	dʑ o ŋ		1-5	2 7 4	AXN	CUN	6	6.C.C 6.U.V 6.N.c	2.0 1.5 0.8	dʑoŋ	0	1456	dʑ o ŋ
67	rain	HtanHsan	ʥuːŋ	ʥuːŋ	dʑ uː ŋ		1-5	2 7 4	AXN	CYN	5	5.C.C 5.Y.V 5.N.c	2.0 1.5 0.8	dʑuːŋ	0	1456	dʑ uː ŋ
68	rain	PangKham	ɡlaːj	ɡlaːj	g l aː j		2-5	1 5 7 6	ACXN	KLAJ	14	14.K.C 14.L.C 14.A.V 14.J.c	2.0 1.5 1.5 0.8	glaːj	0	1455	g l aː j
69	rain	ManLoi	ɡlaːj	ɡlaːj	g l aː j		2-5	1 5 7 6	ACXN	KLAJ	8	8.K.C 8.L.C 8.A.V 8.J.c	2.0 1.5 1.5 0.8	glaːj	0	1455	g l aː j
70	rain	MengDan	ɡlaːj	ɡlaːj	g l aː j	khan1274	2-5	1 5 7 6	ACXN	KLAJ	9	9.K.C 9.L.C 9.A.V 9.J.c	2.0 1.5 1.5 0.8	glaːj	0	1455	g l aː j
71	rain	ChuDongGua	klaj	klaj	k l a j		2-5	1 5 7 6	ACXN	KLAJ	3	3.K.C 3.L.C 3.A.V 3.J.c	2.0 1.5 1.5 0.8	klaj	0	1455	k l a j
72	rain	XiangZhaiTang	ɡlaːj	ɡlaːj	g l aː j	ruma1248	2-5	1 5 7 6	ACXN	KLAJ	16	16.K.C 16.L.C 16.A.V 16.J.c	2.0 1.5 1.5 0.8	glaːj	0	1455	g l aː j
73	rain	PongNuea	ɡlaːj	ɡlaːj	g l aː j		2-5	1 5 7 6	ACXN	KLAJ	15	15.K.C 15.L.C 15.A.V 15.J.c	2.0 1.5 1.5 0.8	glaːj	0	1455	g l aː j
74	rain	NyaungGone	ɡlaj	ɡlaj	g l a j		2-5	1 5 7 6	ACXN	KLAJ	13	13.K.C 13.L.C 13.A.V 13.J.c	2.0 1.5 1.5 0.8	glaj	0	1455	g l a j
75	rain	NoeLae	ɡlaj	ɡlaj	g l a j		2-5	1 5 7 6	ACXN	KLAJ	12	12.K.C 12.L.C 12.A.V 12.J.c	2.0 1.5 1.5 0.8	glaj	0	1455	g l a j
76	rain	BanPaw	ɡlaj	ɡlaj	g l a j		2-5	1 5 7 6	ACXN	KLAJ	1	1.K.C 1.L.C 1.A.V 1.J.c	2.0 1.5 1.5 0.8	glaj	0	1455	g l a j
77	rain	ChaYeQing	ɡlaːj	ɡlaːj	g l aː j		2-5	1 5 7 6	ACXN	KLAJ	2	2.K.C 2.L.C 2.A.V 2.J.c	2.0 1.5 1.5 0.8	glaːj	0	1455	g l aː j
78	rain	GuangKa	klaːj	klaːj	k l aː j	ruma1248	2-5	1 5 7 6	ACXN	KLAJ	4	4.K.C 4.L.C 4.A.V 4.J.c	2.0 1.5 1.5 0.8	klaːj	0	1455	k l aː j
79	rain	MangBang	klaːj	klaːj	k l aː j	ruma1248	2-5	1 5 7 6	ACXN	KLAJ	7	7.K.C 7.L.C 7.A.V 7.J.c	2.0 1.5 1.5 0.8	klaːj	0	1455	k l aː j
80	rain	NanSang	klaːj	klaːj	k l aː j	ruma1248	2-5	1 5 7 6	ACXN	KLAJ	11	11.K.C 11.L.C 11.A.V 11.J.c	2.0 1.5 1.5 0.8	klaːj	0	1455	k l aː j
1347	right side	NamHsan	khɔn Ɂidam	khɔn Ɂidam	kʰ ɔ n + ʔ i + d a m		1-86	1 7 4 9 1 7 9 1 7 4	AXN_AX_AXN	KUN_HI_TAM	10	10.K.C 10.U.V 10.N.c 10._._ 10.H.C 10.I.V 10._._ 10.T.C 10.A.V 10.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 0.8	kʰɔn+ʔi+dam	0	1475 1474 1477	kʰ ɔ n + ʔ i + d a m
1348	right side	KhunHawt	khɔnnap	khɔnnap	kʰ ɔ n + n a p		2-86	1 7 4 9 4 7 1	AXN_AXN	KUN_NAP	6	6.K.C 6.U.V 6.N.c 6._._ 6.N.C 6.A.V 6.P.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kʰɔn+nap	0	1475 1473	kʰ ɔ n + n a p
1349	right side	HtanHsan	khɔnnap	khɔnnap	kʰ ɔ n + n a p		2-86	1 7 4 9 4 7 1	AXN_AXN	KUN_NAP	5	5.K.C 5.U.V 5.N.c 5._._ 5.N.C 5.A.V 5.P.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kʰɔn+nap	0	1475 1473	kʰ ɔ n + n a p
1350	right side	PangKham	ʔaʔɔh	ʔaʔɔh	ʔ a + ʔ ɔ h		3-86	1 7 9 1 7 3	AX_AXN	HA_HUH	14	14.H.C 14.A.V 14._._ 14.H.C 14.U.V 14.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+ʔɔh	0	1474 1472	ʔ a + - - ʔ ɔ h
1351	right side	ManLoi	ʔaʔɔh	ʔaʔɔh	ʔ a + ʔ ɔ h		3-86	1 7 9 1 7 3	AX_AXN	HA_HUH	8	8.H.C 8.A.V 8._._ 8.H.C 8.U.V 8.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+ʔɔh	0	1474 1472	ʔ a + - - ʔ ɔ h
1352	right side	MengDan	diŋʔaʔɔjh	diŋʔaʔɔjh	d i ŋ + ʔ a ʔ ɔi h	khan1274	3-86	1 7 4 9 1 7 1 7 3	AXN_AXBYN	TIN_HAHUH	9	9.T.C 9.I.V 9.N.c 9._._ 9.H.C 9.A.V 9.H.C 9.U.V 9.H.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	diŋ+ʔaʔɔih	0	1476 1472	d i ŋ + ʔ a ʔ ɔi h
1353	right side	ChuDongGua	dua?ɔjh	dua?ɔjh	d ua ʔ ɔi h		3-86	1 7 1 7 3	AXBYN	TYHUH	3	3.T.C 3.Y.V 3.H.C 3.U.V 3.H.c	2.0 1.5 1.75 1.3 0.8	duaʔɔih	0	1472	d ua ʔ ɔi h
1354	right side	XiangZhaiTang	naɁah	naɁah	n a + ʔ a h	ruma1248	4-86	4 7 9 1 7 3	AX_AXN	NA_HAH	16	16.N.C 16.A.V 16._._ 16.H.C 16.A.V 16.H.c	2.0 1.5 0.0 2.0 1.5 0.8	na+ʔah	0	1473 1472	n a - + - - ʔ a h
1355	right side	PongNuea	ʔaʔah	ʔaʔah	ʔ a + ʔ a h		3-86	1 7 9 1 7 3	AX_AXN	HA_HAH	15	15.H.C 15.A.V 15._._ 15.H.C 15.A.V 15.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+ʔah	0	1474 1472	ʔ a + - - ʔ a h
1356	right side	NyaungGone	ʔaʔăh	ʔaʔăh	ʔ a + ʔ a h		3-86	1 7 9 1 7 3	AX_AXN	HA_HAH	13	13.H.C 13.A.V 13._._ 13.H.C 13.A.V 13.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+ʔah	0	1474 1472	ʔ a + - - ʔ a h
1357	right side	NoeLae	ɁaɁăh	ɁaɁăh	ʔ a ʔ a h		3-86	1 7 1 7 3	AXBYN	HAHAH	12	12.H.C 12.A.V 12.H.C 12.A.V 12.H.c	2.0 1.5 1.75 1.3 0.8	ʔaʔah	0	1472	ʔ a ʔ a h
1358	right side	BanPaw	naɁăh	naɁăh	n a ʔ a h		4-86	4 7 1 7 3	AXBYN	NAHAH	1	1.N.C 1.A.V 1.H.C 1.A.V 1.H.c	2.0 1.5 1.75 1.3 0.8	naʔah	0	1472	n a ʔ a h
1359	right side	ChaYeQing	naʔeh	naʔeh	n a + ʔ e h		4-86	4 7 9 1 7 3	AX_AXN	NA_HEH	2	2.N.C 2.A.V 2._._ 2.H.C 2.E.V 2.H.c	2.0 1.5 0.0 2.0 1.5 0.8	na+ʔeh	0	1473 1472	n a - + - - ʔ e h
1360	right side	GuangKa	ɁaɁɛh	ɁaɁɛh	ʔ a + ʔ ɛ h	ruma1248	3-86	1 7 9 1 7 3	AX_AXN	HA_HEH	4	4.H.C 4.A.V 4._._ 4.H.C 4.E.V 4.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+ʔɛh	0	1474 1472	ʔ a + - - ʔ ɛ h
1361	right side	MangBang	ɁaɁəh	ɁaɁəh	ʔ a + ʔ ə h	ruma1248	3-86	1 7 9 1 7 3	AX_AXN	HA_HEH	7	7.H.C 7.A.V 7._._ 7.H.C 7.E.V 7.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+ʔəh	0	1474 1472	ʔ a + - - ʔ ə h
1362	right side	NanSang	ɁaɁəh	ɁaɁəh	ʔ a + ʔ ə h	ruma1248	3-86	1 7 9 1 7 3	AX_AXN	HA_HEH	11	11.H.C 11.A.V 11._._ 11.H.C 11.E.V 11.H.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+ʔəh	0	1474 1472	ʔ a + - - ʔ ə h
807	road, path	NamHsan	radeːŋ	radeːŋ	r a + d eː ŋ		1-52	5 7 9 1 7 4	AX_AXN	RA_TEN	10	10.R.C 10.A.V 10._._ 10.T.C 10.E.V 10.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ra+deːŋ	0	1506 1504	r a + d eː ŋ
808	road, path	KhunHawt	rade:ŋ	rade:ŋ	r a + d eː ŋ		1-52	5 7 9 1 7 4	AX_AXN	RA_TEN	6	6.R.C 6.A.V 6._._ 6.T.C 6.E.V 6.N.c	2.0 1.5 0.0 2.0 1.5 0.8	ra+deːŋ	0	1506 1504	r a + d eː ŋ
809	road, path	HtanHsan	d̤eːŋ	d̤eːŋ	dʱ eː ŋ		1-52	1 7 4	AXN	TEN	5	5.T.C 5.E.V 5.N.c	2.0 1.5 0.8	dʱeːŋ	0	1504	dʱ eː ŋ
810	road, path	PangKham	nteːŋ	nteːŋ	n + t eː ŋ		1-52	4 9 1 7 4	A_AXN	N_TEN	14	14.N.C 14._._ 14.T.C 14.E.V 14.N.c	2.0 0.0 2.0 1.5 0.8	n+teːŋ	0	1503 1504	n + t eː ŋ
811	road, path	ManLoi	nteːŋ	nteːŋ	n + t eː ŋ		1-52	4 9 1 7 4	A_AXN	N_TEN	8	8.N.C 8._._ 8.T.C 8.E.V 8.N.c	2.0 0.0 2.0 1.5 0.8	n+teːŋ	0	1503 1504	n + t eː ŋ
812	road, path	ChuDongGua	deŋ daːŋ	deŋ daːŋ	d e ŋ + d aː ŋ		1-52	1 7 4 9 1 7 4	AXN_AXN	TEN_TAN	3	3.T.C 3.E.V 3.N.c 3._._ 3.T.C 3.A.V 3.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	deŋ+daːŋ	0	1504 1505	d e ŋ + d aː ŋ
813	road, path	XiangZhaiTang	nteːn	nteːn	n + t eː n	ruma1248	1-52	4 9 1 7 4	A_AXN	N_TEN	16	16.N.C 16._._ 16.T.C 16.E.V 16.N.c	2.0 0.0 2.0 1.5 0.8	n+teːn	0	1503 1504	n + t eː n
814	road, path	PongNuea	nteːɲ	nteːɲ	n + t eː ɲ		1-52	4 9 1 7 4	A_AXN	N_TEN	15	15.N.C 15._._ 15.T.C 15.E.V 15.N.c	2.0 0.0 2.0 1.5 0.8	n+teːɲ	0	1503 1504	n + t eː ɲ
815	road, path	NyaungGone	n ten	n ten	n + t e n		1-52	4 9 1 7 4	A_AXN	N_TEN	13	13.N.C 13._._ 13.T.C 13.E.V 13.N.c	2.0 0.0 2.0 1.5 0.8	n+ten	0	1503 1504	n + t e n
816	road, path	NoeLae	n teɲ	n teɲ	n + t e ɲ		1-52	4 9 1 7 4	A_AXN	N_TEN	12	12.N.C 12._._ 12.T.C 12.E.V 12.N.c	2.0 0.0 2.0 1.5 0.8	n+teɲ	0	1503 1504	n + t e ɲ
817	road, path	BanPaw	n teɲ	n teɲ	n + t e ɲ		1-52	4 9 1 7 4	A_AXN	N_TEN	1	1.N.C 1._._ 1.T.C 1.E.V 1.N.c	2.0 0.0 2.0 1.5 0.8	n+teɲ	0	1503 1504	n + t e ɲ
818	road, path	ChaYeQing	ndɔːn	ndɔːn	n + d ɔː n		2-52	4 9 1 7 4	A_AXN	N_TUN	2	2.N.C 2._._ 2.T.C 2.U.V 2.N.c	2.0 0.0 2.0 1.5 0.8	n+dɔːn	0	1503 1504	n + d ɔː n
819	road, path	GuangKa	ndɔːn	ndɔːn	n + d ɔː n	ruma1248	2-52	4 9 1 7 4	A_AXN	N_TUN	4	4.N.C 4._._ 4.T.C 4.U.V 4.N.c	2.0 0.0 2.0 1.5 0.8	n+dɔːn	0	1503 1504	n + d ɔː n
820	road, path	MangBang	ndɔːn	ndɔːn	n + d ɔː n	ruma1248	2-52	4 9 1 7 4	A_AXN	N_TUN	7	7.N.C 7._._ 7.T.C 7.U.V 7.N.c	2.0 0.0 2.0 1.5 0.8	n+dɔːn	0	1503 1504	n + d ɔː n
821	road, path	NanSang	n dɔn	n dɔn	n + d ɔ n	ruma1248	2-52	4 9 1 7 4	A_AXN	N_TUN	11	11.N.C 11._._ 11.T.C 11.U.V 11.N.c	2.0 0.0 2.0 1.5 0.8	n+dɔn	0	1503 1504	n + d ɔ n
209	root	NamHsan	riah	riah	r ia h		1-14	5 7 3	AXN	RIH	10	10.R.C 10.I.V 10.H.c	2.0 1.5 0.8	riah	0	1533	r ia h
210	root	KhunHawt	riah	riah	r ia h		1-14	5 7 3	AXN	RIH	6	6.R.C 6.I.V 6.H.c	2.0 1.5 0.8	riah	0	1533	r ia h
