ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
756	48_blood	blood	BanPaw	Ban Paw	n̥am	n̥am	n̥ a m		946	21.311225	99.557550		4 7 4	AXN	NAM	1	1.N.C 1.A.V 1.M.c	2.0 1.5 0.8	n̥am	0	105	n̥ a m
757	48_blood	blood	ChaYeQing	Cha Ye Qing	n̥aːm	n̥aːm	n̥ aː m		946	24.305717	98.463661		4 7 4	AXN	NAM	2	2.N.C 2.A.V 2.M.c	2.0 1.5 0.8	n̥aːm	0	105	n̥ aː m
758	48_blood	blood	GuangKa	Guang Ka	n̥aːm	n̥aːm	n̥ aː m	ruma1248	946	24.065714	97.796281		4 7 4	AXN	NAM	4	4.N.C 4.A.V 4.M.c	2.0 1.5 0.8	n̥aːm	0	105	n̥ aː m
759	48_blood	blood	MangBang	Mang Bang	n̥aːm	n̥aːm	n̥ aː m	ruma1248	946	24.416392	98.399078		4 7 4	AXN	NAM	7	7.N.C 7.A.V 7.M.c	2.0 1.5 0.8	n̥aːm	0	105	n̥ aː m
760	48_blood	blood	NanSang	Nan Sang	n̥aːm	n̥aːm	n̥ aː m	ruma1248	946	24.019728	97.819736		4 7 4	AXN	NAM	11	11.N.C 11.A.V 11.M.c	2.0 1.5 0.8	n̥aːm	0	105	n̥ aː m
697	45_bone	bone	NamHsan	Namhsan	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	22.965064	97.163239		1 7 1 7 4	AXBYN	KAHAN	10	10.K.C 10.A.V 10.H.C 10.A.V 10.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
698	45_bone	bone	KhunHawt	Khun Hawt	kanɁaːŋ	kanɁaːŋ	k a n ʔ aː ŋ		1394	22.965064	97.163239		1 7 4 1 7 4	AXMBYN	KANHAN	6	6.K.C 6.A.V 6.N.c 6.H.C 6.A.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kanʔaːŋ	0	122	k a n ʔ aː ŋ
699	45_bone	bone	HtanHsan	Htan Hsan	kәnɁaːŋ	kәnɁaːŋ	k ə n ʔ aː ŋ		1394	22.675133	97.289942		1 7 4 1 7 4	AXMBYN	KENHAN	5	5.K.C 5.E.V 5.N.c 5.H.C 5.A.V 5.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kənʔaːŋ	0	122	k ə n ʔ aː ŋ
700	45_bone	bone	PangKham	Pangkham	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	22.672097	97.161167		1 7 1 7 4	AXBYN	KAHAN	14	14.K.C 14.A.V 14.H.C 14.A.V 14.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
701	45_bone	bone	ManLoi	Man Loi	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	22.636019	97.139264		1 7 1 7 4	AXBYN	KAHAN	8	8.K.C 8.A.V 8.H.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
702	45_bone	bone	MengDan	Meng Dan	kaʔɛːŋ	kaʔɛːŋ	k a ʔ ɛː ŋ	khan1274	1394	24.296522	98.379886		1 7 1 7 4	AXBYN	KAHEN	9	9.K.C 9.A.V 9.H.C 9.E.V 9.N.c	2.0 1.5 1.75 1.3 0.8	kaʔɛːŋ	0	122	k a - ʔ ɛː ŋ
703	45_bone	bone	ChuDongGua	Chu Dong Gua	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	24.330889	98.393125		1 7 1 7 4	AXBYN	KAHAN	3	3.K.C 3.A.V 3.H.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
704	45_bone	bone	XiangZhaiTang	Xiang Zhai Tang	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.323819	98.556639		1 7 1 7 4	AXBYN	KAHAN	16	16.K.C 16.A.V 16.H.C 16.A.V 16.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
705	45_bone	bone	PongNuea	Pong Nuea	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ		1394	20.321525	99.866817		1 7 1 7 4	AXBYN	KAHAN	15	15.K.C 15.A.V 15.H.C 15.A.V 15.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
706	45_bone	bone	NyaungGone	Nyaung Gone	kaʔak	kaʔak	k a ʔ a k		1394	20.635025	96.545772		1 7 1 7 1	AXBYN	KAHAK	13	13.K.C 13.A.V 13.H.C 13.A.V 13.K.c	2.0 1.5 1.75 1.3 0.8	kaʔak	0	122	k a - ʔ a k
707	45_bone	bone	NoeLae	Noe Lae	kaɁaŋ	kaɁaŋ	k a ʔ a ŋ		1394	19.941803	99.044742		1 7 1 7 4	AXBYN	KAHAN	12	12.K.C 12.A.V 12.H.C 12.A.V 12.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaŋ	0	122	k a - ʔ a ŋ
708	45_bone	bone	BanPaw	Ban Paw	kaɁaŋ	kaɁaŋ	k a ʔ a ŋ		1394	21.311225	99.557550		1 7 1 7 4	AXBYN	KAHAN	1	1.K.C 1.A.V 1.H.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaŋ	0	122	k a - ʔ a ŋ
709	45_bone	bone	ChaYeQing	Cha Ye Qing	kaʔaːŋ	kaʔaːŋ	k a ʔ aː ŋ		1394	24.305717	98.463661		1 7 1 7 4	AXBYN	KAHAN	2	2.K.C 2.A.V 2.H.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
710	45_bone	bone	GuangKa	Guang Ka	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.065714	97.796281		1 7 1 7 4	AXBYN	KAHAN	4	4.K.C 4.A.V 4.H.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
711	45_bone	bone	MangBang	Mang Bang	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.416392	98.399078		1 7 1 7 4	AXBYN	KAHAN	7	7.K.C 7.A.V 7.H.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
712	45_bone	bone	NanSang	Nan Sang	kaɁaːŋ	kaɁaːŋ	k a ʔ aː ŋ	ruma1248	1394	24.019728	97.819736		1 7 1 7 4	AXBYN	KAHAN	11	11.K.C 11.A.V 11.H.C 11.A.V 11.N.c	2.0 1.5 1.75 1.3 0.8	kaʔaːŋ	0	122	k a - ʔ aː ŋ
966	62_breathe	breathe	NamHsan	Namhsan	khriɁ phә:m	khriɁ phә:m	kʰ r i ʔ + pʰ əː m		1407	22.965064	97.163239		1 5 7 1 9 1 7 4	ACXN_AXN	KRIH_PEM	10	10.K.C 10.R.C 10.I.V 10.H.c 10._._ 10.P.C 10.E.V 10.M.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 0.8	kʰriʔ+pʰəːm	0	144 140	kʰ r i ʔ + - - - pʰ əː m
967	62_breathe	breathe	KhunHawt	Khun Hawt	kanhɔh phә:m	kanhɔh phә:m	k a nh ɔ h + pʰ əː m		1407	22.965064	97.163239		1 7 4 7 3 9 1 7 4	AXBYN_AXN	KANUH_PEM	6	6.K.C 6.A.V 6.N.C 6.U.V 6.H.c 6._._ 6.P.C 6.E.V 6.M.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	kanhɔh+pʰəːm	0	142 140	k a nh - ɔ h + - - - pʰ əː m
968	62_breathe	breathe	HtanHsan	Htan Hsan	kәnɁɔh phәːm	kәnɁɔh phәːm	k ə n ʔ ɔ h + pʰ əː m		1407	22.675133	97.289942		1 7 4 1 7 3 9 1 7 4	AXMBYN_AXN	KENHUH_PEM	5	5.K.C 5.E.V 5.N.c 5.H.C 5.U.V 5.H.c 5._._ 5.P.C 5.E.V 5.M.c	2.0 1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5 0.8	kənʔɔh+pʰəːm	0	142 140	k ə n ʔ ɔ h + - - - pʰ əː m
969	62_breathe	breathe	PangKham	Pangkham	thuj phәːm	thuj phәːm	tʰ u j + pʰ əː m		1407	22.672097	97.161167		1 7 6 9 1 7 4	AXN_AXN	TYJ_PEM	14	14.T.C 14.Y.V 14.J.c 14._._ 14.P.C 14.E.V 14.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	tʰuj+pʰəːm	0	145 140	tʰ u j + - - - pʰ əː m
970	62_breathe	breathe	ManLoi	Man Loi	phәːm leh	phәːm leh	pʰ əː m + l e h		1407	22.636019	97.139264		1 7 4 9 5 7 3	AXN_AXN	PEM_LEH	8	8.P.C 8.E.V 8.M.c 8._._ 8.L.C 8.E.V 8.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	pʰəːm+leh	0	140 143	- - - pʰ əː m + l e h
971	62_breathe	breathe	MengDan	Meng Dan	phəːm	phəːm	pʰ əː m	khan1274	1407	24.296522	98.379886		1 7 4	AXN	PEM	9	9.P.C 9.E.V 9.M.c	2.0 1.5 0.8	pʰəːm	0	140	- - - pʰ əː m
972	62_breathe	breathe	ChuDongGua	Chu Dong Gua	həh phəːm	həh phəːm	h ə h + pʰ əː m		1407	24.330889	98.393125		3 7 3 9 1 7 4	AXN_AXN	HEH_PEM	3	3.H.C 3.E.V 3.H.c 3._._ 3.P.C 3.E.V 3.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	həh+pʰəːm	0	139 140	h ə h + - - - pʰ əː m
973	62_breathe	breathe	XiangZhaiTang	Xiang Zhai Tang	hək phəːm	hək phəːm	h ə k + pʰ əː m	ruma1248	1407	24.323819	98.556639		3 7 1 9 1 7 4	AXN_AXN	HEK_PEM	16	16.H.C 16.E.V 16.K.c 16._._ 16.P.C 16.E.V 16.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hək+pʰəːm	0	139 140	h ə k + - - - pʰ əː m
974	62_breathe	breathe	PongNuea	Pong Nuea	hək phəːm	hək phəːm	h ə k + pʰ əː m		1407	20.321525	99.866817		3 7 1 9 1 7 4	AXN_AXN	HEK_PEM	15	15.H.C 15.E.V 15.K.c 15._._ 15.P.C 15.E.V 15.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hək+pʰəːm	0	139 140	h ə k + - - - pʰ əː m
975	62_breathe	breathe	NyaungGone	Nyaung Gone	phəm	phəm	pʰ ə m		1407	20.635025	96.545772		1 7 4	AXN	PEM	13	13.P.C 13.E.V 13.M.c	2.0 1.5 0.8	pʰəm	0	140	- - - pʰ ə m
976	62_breathe	breathe	NoeLae	Noe Lae	hə̆k phəm	hə̆k phəm	h ə̆ k + pʰ ə m		1407	19.941803	99.044742		3 7 1 9 1 7 4	AXN_AXN	HEK_PEM	12	12.H.C 12.E.V 12.K.c 12._._ 12.P.C 12.E.V 12.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hə̆k+pʰəm	0	139 140	h ə̆ k + - - - pʰ ə m
977	62_breathe	breathe	BanPaw	Ban Paw	hə̆k phəm	hə̆k phəm	h ə̆ k + pʰ ə m		1407	21.311225	99.557550		3 7 1 9 1 7 4	AXN_AXN	HEK_PEM	1	1.H.C 1.E.V 1.K.c 1._._ 1.P.C 1.E.V 1.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hə̆k+pʰəm	0	139 140	h ə̆ k + - - - pʰ ə m
978	62_breathe	breathe	ChaYeQing	Cha Ye Qing	doh pheːm	doh pheːm	d o h + pʰ eː m		1407	24.305717	98.463661		1 7 3 9 1 7 4	AXN_AXN	TUH_PEM	2	2.T.C 2.U.V 2.H.c 2._._ 2.P.C 2.E.V 2.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	doh+pʰeːm	0	141 140	d o h + - - - pʰ eː m
979	62_breathe	breathe	GuangKa	Guang Ka	toh phɛːm	toh phɛːm	t o h + pʰ ɛː m	ruma1248	1407	24.065714	97.796281		1 7 3 9 1 7 4	AXN_AXN	TUH_PEM	4	4.T.C 4.U.V 4.H.c 4._._ 4.P.C 4.E.V 4.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	toh+pʰɛːm	0	141 140	t o h + - - - pʰ ɛː m
980	62_breathe	breathe	MangBang	Mang Bang	toh phəːm	toh phəːm	t o h + pʰ əː m	ruma1248	1407	24.416392	98.399078		1 7 3 9 1 7 4	AXN_AXN	TUH_PEM	7	7.T.C 7.U.V 7.H.c 7._._ 7.P.C 7.E.V 7.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	toh+pʰəːm	0	141 140	t o h + - - - pʰ əː m
981	62_breathe	breathe	NanSang	Nan Sang	tohphəːm	tohphəːm	t o h pʰ əː m	ruma1248	1407	24.019728	97.819736		1 7 3 1 7 4	AXMBYN	TUHPEM	11	11.T.C 11.U.V 11.H.c 11.P.C 11.E.V 11.M.c	2.0 1.5 1.1 1.75 1.3 0.8	tohpʰəːm	0	140	t o h pʰ əː m
1188	76_burn	burn	NamHsan	Namhsan	ɡuɁ	ɡuɁ	g u ʔ		2102	22.965064	97.163239		1 7 1	AXN	KYH	10	10.K.C 10.Y.V 10.H.c	2.0 1.5 0.8	guʔ	0	170	g u ʔ
1189	76_burn	burn	KhunHawt	Khun Hawt	ɡuːt	ɡuːt	g uː t		2102	22.965064	97.163239		1 7 1	AXN	KYT	6	6.K.C 6.Y.V 6.T.c	2.0 1.5 0.8	guːt	0	170	g uː t
1190	76_burn	burn	HtanHsan	Htan Hsan	ɡuːɁ	ɡuːɁ	g uː ʔ		2102	22.675133	97.289942		1 7 1	AXN	KYH	5	5.K.C 5.Y.V 5.H.c	2.0 1.5 0.8	guːʔ	0	170	g uː ʔ
1191	76_burn	burn	PangKham	Pangkham	ɗɔk	ɗɔk	ɗ ɔ k		2102	22.672097	97.161167		1 7 1	AXN	TUK	14	14.T.C 14.U.V 14.K.c	2.0 1.5 0.8	ɗɔk	0	169	ɗ ɔ - k
1192	76_burn	burn	ManLoi	Man Loi	ɗok	ɗok	ɗ o k		2102	22.636019	97.139264		1 7 1	AXN	TUK	8	8.T.C 8.U.V 8.K.c	2.0 1.5 0.8	ɗok	0	169	ɗ o - k
1193	76_burn	burn	MengDan	Meng Dan	ɗoʔ	ɗoʔ	ɗ o ʔ	khan1274	2102	24.296522	98.379886		1 7 1	AXN	TUH	9	9.T.C 9.U.V 9.H.c	2.0 1.5 0.8	ɗoʔ	0	169	ɗ o - ʔ
1194	76_burn	burn	ChuDongGua	Chu Dong Gua	ɗoʔ	ɗoʔ	ɗ o ʔ		2102	24.330889	98.393125		1 7 1	AXN	TUH	3	3.T.C 3.U.V 3.H.c	2.0 1.5 0.8	ɗoʔ	0	169	ɗ o - ʔ
1195	76_burn	burn	XiangZhaiTang	Xiang Zhai Tang	douɁ	douɁ	d o u ʔ	ruma1248	2102	24.323819	98.556639		1 7 7 1	AXYN	TUYH	16	16.T.C 16.U.V 16.Y.V 16.H.c	2.0 1.5 1.3 0.8	douʔ	0	169	d o u ʔ
1196	76_burn	burn	PongNuea	Pong Nuea	douɁ	douɁ	d o u ʔ		2102	20.321525	99.866817		1 7 7 1	AXYN	TUYH	15	15.T.C 15.U.V 15.Y.V 15.H.c	2.0 1.5 1.3 0.8	douʔ	0	169	d o u ʔ
1197	76_burn	burn	NyaungGone	Nyaung Gone	douʔ	douʔ	d o u ʔ		2102	20.635025	96.545772		1 7 7 1	AXYN	TUYH	13	13.T.C 13.U.V 13.Y.V 13.H.c	2.0 1.5 1.3 0.8	douʔ	0	169	d o u ʔ
1198	76_burn	burn	NoeLae	Noe Lae	douɁ	douɁ	d o u ʔ		2102	19.941803	99.044742		1 7 7 1	AXYN	TUYH	12	12.T.C 12.U.V 12.Y.V 12.H.c	2.0 1.5 1.3 0.8	douʔ	0	169	d o u ʔ
1199	76_burn	burn	BanPaw	Ban Paw	douɁ	douɁ	d o u ʔ		2102	21.311225	99.557550		1 7 7 1	AXYN	TUYH	1	1.T.C 1.U.V 1.Y.V 1.H.c	2.0 1.5 1.3 0.8	douʔ	0	169	d o u ʔ
1200	76_burn	burn	ChaYeQing	Cha Ye Qing	ɗok	ɗok	ɗ o k		2102	24.305717	98.463661		1 7 1	AXN	TUK	2	2.T.C 2.U.V 2.K.c	2.0 1.5 0.8	ɗok	0	169	ɗ o - k
1201	76_burn	burn	GuangKa	Guang Ka	tok	tok	t o k	ruma1248	2102	24.065714	97.796281		1 7 1	AXN	TUK	4	4.T.C 4.U.V 4.K.c	2.0 1.5 0.8	tok	0	169	t o - k
1202	76_burn	burn	MangBang	Mang Bang	tok	tok	t o k	ruma1248	2102	24.416392	98.399078		1 7 1	AXN	TUK	7	7.T.C 7.U.V 7.K.c	2.0 1.5 0.8	tok	0	169	t o - k
1203	76_burn	burn	NanSang	Nan Sang	tok	tok	t o k	ruma1248	2102	24.019728	97.819736		1 7 1	AXN	TUK	11	11.T.C 11.U.V 11.K.c	2.0 1.5 0.8	tok	0	169	t o - k
777	50_child	child	NamHsan	Namhsan	kuan	kuan	k u a n		2099	22.965064	97.163239		1 7 7 4	AXYN	KYAN	10	10.K.C 10.Y.V 10.A.V 10.N.c	2.0 1.5 1.3 0.8	kuan	0	186	k u a n
778	50_child	child	HtanHsan	Htan Hsan	kuan	kuan	k u a n		2099	22.675133	97.289942		1 7 7 4	AXYN	KYAN	5	5.K.C 5.Y.V 5.A.V 5.N.c	2.0 1.5 1.3 0.8	kuan	0	186	k u a n
779	50_child	child	PangKham	Pangkham	ɡɔːn	ɡɔːn	g ɔː n		2099	22.672097	97.161167		1 7 4	AXN	KUN	14	14.K.C 14.U.V 14.N.c	2.0 1.5 0.8	gɔːn	0	186	g ɔː - n
780	50_child	child	ManLoi	Man Loi	ɡɔːn	ɡɔːn	g ɔː n		2099	22.636019	97.139264		1 7 4	AXN	KUN	8	8.K.C 8.U.V 8.N.c	2.0 1.5 0.8	gɔːn	0	186	g ɔː - n
781	50_child	child	MengDan	Meng Dan	kɔnɲɔm	kɔnɲɔm	k ɔ n ɲ ɔ m	khan1274	2099	24.296522	98.379886		1 7 4 4 7 4	AXMBYN	KUNNUM	9	9.K.C 9.U.V 9.N.c 9.N.C 9.U.V 9.M.c	2.0 1.5 1.1 1.75 1.3 0.8	kɔnɲɔm	0	187	k ɔ n ɲ ɔ m
782	50_child	child	ChuDongGua	Chu Dong Gua	kɔːn	kɔːn	k ɔː n		2099	24.330889	98.393125		1 7 4	AXN	KUN	3	3.K.C 3.U.V 3.N.c	2.0 1.5 0.8	kɔːn	0	186	k ɔː - n
783	50_child	child	XiangZhaiTang	Xiang Zhai Tang	ɡɔːn	ɡɔːn	g ɔː n	ruma1248	2099	24.323819	98.556639		1 7 4	AXN	KUN	16	16.K.C 16.U.V 16.N.c	2.0 1.5 0.8	gɔːn	0	186	g ɔː - n
784	50_child	child	PongNuea	Pong Nuea	ɡɔːn	ɡɔːn	g ɔː n		2099	20.321525	99.866817		1 7 4	AXN	KUN	15	15.K.C 15.U.V 15.N.c	2.0 1.5 0.8	gɔːn	0	186	g ɔː - n
785	50_child	child	NyaungGone	Nyaung Gone	ɡɔn	ɡɔn	g ɔ n		2099	20.635025	96.545772		1 7 4	AXN	KUN	13	13.K.C 13.U.V 13.N.c	2.0 1.5 0.8	gɔn	0	186	g ɔ - n
786	50_child	child	NoeLae	Noe Lae	ɡɔn	ɡɔn	g ɔ n		2099	19.941803	99.044742		1 7 4	AXN	KUN	12	12.K.C 12.U.V 12.N.c	2.0 1.5 0.8	gɔn	0	186	g ɔ - n
787	50_child	child	BanPaw	Ban Paw	ɡɔn	ɡɔn	g ɔ n		2099	21.311225	99.557550		1 7 4	AXN	KUN	1	1.K.C 1.U.V 1.N.c	2.0 1.5 0.8	gɔn	0	186	g ɔ - n
788	50_child	child	ChaYeQing	Cha Ye Qing	koːn	koːn	k oː n		2099	24.305717	98.463661		1 7 4	AXN	KUN	2	2.K.C 2.U.V 2.N.c	2.0 1.5 0.8	koːn	0	186	k oː - n
789	50_child	child	GuangKa	Guang Ka	kɔːn	kɔːn	k ɔː n	ruma1248	2099	24.065714	97.796281		1 7 4	AXN	KUN	4	4.K.C 4.U.V 4.N.c	2.0 1.5 0.8	kɔːn	0	186	k ɔː - n
790	50_child	child	MangBang	Mang Bang	kɔːn	kɔːn	k ɔː n	ruma1248	2099	24.416392	98.399078		1 7 4	AXN	KUN	7	7.K.C 7.U.V 7.N.c	2.0 1.5 0.8	kɔːn	0	186	k ɔː - n
791	50_child	child	NanSang	Nan Sang	kɔːn	kɔːn	k ɔː n	ruma1248	2099	24.019728	97.819736		1 7 4	AXN	KUN	11	11.K.C 11.U.V 11.N.c	2.0 1.5 0.8	kɔːn	0	186	k ɔː - n
49	4_cloud	cloud	NamHsan	Namhsan	Ɂuːt	Ɂuːt	ʔ uː t		1489	22.965064	97.163239		1 7 1	AXN	HYT	10	10.H.C 10.Y.V 10.T.c	2.0 1.5 0.8	ʔuːt	0	203	- - - ʔ uː t
50	4_cloud	cloud	KhunHawt	Khun Hawt	Ɂuːt	Ɂuːt	ʔ uː t		1489	22.965064	97.163239		1 7 1	AXN	HYT	6	6.H.C 6.Y.V 6.T.c	2.0 1.5 0.8	ʔuːt	0	203	- - - ʔ uː t
51	4_cloud	cloud	HtanHsan	Htan Hsan	ɁuːɁ	ɁuːɁ	ʔ uː ʔ		1489	22.675133	97.289942		1 7 1	AXN	HYH	5	5.H.C 5.Y.V 5.H.c	2.0 1.5 0.8	ʔuːʔ	0	203	- - - ʔ uː ʔ
52	4_cloud	cloud	PangKham	Pangkham	ɁaɁuːt	ɁaɁuːt	ʔ a ʔ uː t		1489	22.672097	97.161167		1 7 1 7 1	AXBYN	HAHYT	14	14.H.C 14.A.V 14.H.C 14.Y.V 14.T.c	2.0 1.5 1.75 1.3 0.8	ʔaʔuːt	0	203	ʔ a - ʔ uː t
53	4_cloud	cloud	ManLoi	Man Loi	ɁaɁut	ɁaɁut	ʔ a ʔ u t		1489	22.636019	97.139264		1 7 1 7 1	AXBYN	HAHYT	8	8.H.C 8.A.V 8.H.C 8.Y.V 8.T.c	2.0 1.5 1.75 1.3 0.8	ʔaʔut	0	203	ʔ a - ʔ u t
54	4_cloud	cloud	MengDan	Meng Dan	ʔuːt	ʔuːt	ʔ uː t	khan1274	1489	24.296522	98.379886		1 7 1	AXN	HYT	9	9.H.C 9.Y.V 9.T.c	2.0 1.5 0.8	ʔuːt	0	203	- - - ʔ uː t
55	4_cloud	cloud	ChuDongGua	Chu Dong Gua	kɨʔuːt	kɨʔuːt	k ɨ ʔ uː t		1489	24.330889	98.393125		1 7 1 7 1	AXBYN	KIHYT	3	3.K.C 3.I.V 3.H.C 3.Y.V 3.T.c	2.0 1.5 1.75 1.3 0.8	kɨʔuːt	0	203	k ɨ - ʔ uː t
56	4_cloud	cloud	XiangZhaiTang	Xiang Zhai Tang	ŋɁuɁ	ŋɁuɁ	ŋ ʔ u ʔ	ruma1248	1489	24.323819	98.556639		4 1 7 1	ACYN	NHYH	16	16.N.C 16.H.C 16.Y.V 16.H.c	2.0 1.5 1.3 0.8	ŋʔuʔ	0	203	- - ŋ ʔ u ʔ
57	4_cloud	cloud	PongNuea	Pong Nuea	ŋɁuɁ	ŋɁuɁ	ŋ ʔ u ʔ		1489	20.321525	99.866817		4 1 7 1	ACYN	NHYH	15	15.N.C 15.H.C 15.Y.V 15.H.c	2.0 1.5 1.3 0.8	ŋʔuʔ	0	203	- - ŋ ʔ u ʔ
58	4_cloud	cloud	NyaungGone	Nyaung Gone	ŋ ʔuʔ	ŋ ʔuʔ	ŋ + ʔ u ʔ		1489	20.635025	96.545772		4 9 1 7 1	A_AXN	N_HYH	13	13.N.C 13._._ 13.H.C 13.Y.V 13.H.c	2.0 0.0 2.0 1.5 0.8	ŋ+ʔuʔ	0	202 203	ŋ + - - - ʔ u ʔ
59	4_cloud	cloud	NoeLae	Noe Lae	ŋ Ɂu	ŋ Ɂu	ŋ + ʔ u		1489	19.941803	99.044742		4 9 1 7	A_AX	N_HY	12	12.N.C 12._._ 12.H.C 12.Y.V	2.0 0.0 2.0 1.5	ŋ+ʔu	0	202 203	ŋ + - - - ʔ u -
60	4_cloud	cloud	BanPaw	Ban Paw	ŋ ɁuɁ	ŋ ɁuɁ	ŋ + ʔ u ʔ		1489	21.311225	99.557550		4 9 1 7 1	A_AXN	N_HYH	1	1.N.C 1._._ 1.H.C 1.Y.V 1.H.c	2.0 0.0 2.0 1.5 0.8	ŋ+ʔuʔ	0	202 203	ŋ + - - - ʔ u ʔ
61	4_cloud	cloud	ChaYeQing	Cha Ye Qing	ŋɁuːɁ	ŋɁuːɁ	ŋ ʔ uː ʔ		1489	24.305717	98.463661		4 1 7 1	ACYN	NHYH	2	2.N.C 2.H.C 2.Y.V 2.H.c	2.0 1.5 1.3 0.8	ŋʔuːʔ	0	203	- - ŋ ʔ uː ʔ
62	4_cloud	cloud	GuangKa	Guang Ka	ɁoŋɁuːɁ	ɁoŋɁuːɁ	ʔ o ŋ ʔ uː ʔ	ruma1248	1489	24.065714	97.796281		1 7 4 1 7 1	AXMBYN	HUNHYH	4	4.H.C 4.U.V 4.N.c 4.H.C 4.Y.V 4.H.c	2.0 1.5 1.1 1.75 1.3 0.8	ʔoŋʔuːʔ	0	203	ʔ o ŋ ʔ uː ʔ
63	4_cloud	cloud	MangBang	Mang Bang	ŋɁuɁ	ŋɁuɁ	ŋ ʔ u ʔ	ruma1248	1489	24.416392	98.399078		4 1 7 1	ACYN	NHYH	7	7.N.C 7.H.C 7.Y.V 7.H.c	2.0 1.5 1.3 0.8	ŋʔuʔ	0	203	- - ŋ ʔ u ʔ
64	4_cloud	cloud	NanSang	Nan Sang	ŋɁuːɁ	ŋɁuːɁ	ŋ ʔ uː ʔ	ruma1248	1489	24.019728	97.819736		4 1 7 1	ACYN	NHYH	11	11.N.C 11.H.C 11.Y.V 11.H.c	2.0 1.5 1.3 0.8	ŋʔuːʔ	0	203	- - ŋ ʔ uː ʔ
1491	95_cold	cold	NamHsan	Namhsan	kat	kat	k a t		1287	22.965064	97.163239		1 7 1	AXN	KAT	10	10.K.C 10.A.V 10.T.c	2.0 1.5 0.8	kat	0	222	k a - t
1492	95_cold	cold	KhunHawt	Khun Hawt	kat	kat	k a t		1287	22.965064	97.163239		1 7 1	AXN	KAT	6	6.K.C 6.A.V 6.T.c	2.0 1.5 0.8	kat	0	222	k a - t
1493	95_cold	cold	HtanHsan	Htan Hsan	kat	kat	k a t		1287	22.675133	97.289942		1 7 1	AXN	KAT	5	5.K.C 5.A.V 5.T.c	2.0 1.5 0.8	kat	0	222	k a - t
1494	95_cold	cold	PangKham	Pangkham	ɡiaɁ	ɡiaɁ	g i a ʔ		1287	22.672097	97.161167		1 7 7 1	AXYN	KIAH	14	14.K.C 14.I.V 14.A.V 14.H.c	2.0 1.5 1.3 0.8	giaʔ	0	222	g i a ʔ
1495	95_cold	cold	ManLoi	Man Loi	ɡaɁ	ɡaɁ	g a ʔ		1287	22.636019	97.139264		1 7 1	AXN	KAH	8	8.K.C 8.A.V 8.H.c	2.0 1.5 0.8	gaʔ	0	222	g a - ʔ
